customer_id,event_date,channel,campaign,device,event_type,revenue
7651,2025-11-10,Email,Summer Sale,Mobile,page_view,0.0
4681,2025-12-12,Google Ads,New Customers,Tablet,page_view,0.0
1804,2025-03-10,Direct,Brand Awareness,Desktop,add_to_cart,0.0
9684,2025-06-10,Facebook,Retargeting,Desktop,product_view,0.0
8655,2025-01-20,Organic,New Customers,Tablet,product_view,0.0
8618,2026-05-11,Direct,Retargeting,Tablet,product_view,0.0
4870,2025-08-30,Direct,Brand Awareness,Tablet,purchase,100.51
9035,2025-12-15,Facebook,Black Friday,Tablet,page_view,0.0
8637,2025-05-18,Email,Retargeting,Mobile,page_view,0.0
2976,2025-01-02,Google Ads,New Customers,Tablet,page_view,0.0
3590,2025-05-07,Organic,Summer Sale,Desktop,page_view,0.0
6719,2026-03-13,Direct,New Customers,Desktop,purchase,100.86
3704,2025-11-13,Facebook,Black Friday,Mobile,page_view,0.0
4446,2025-07-05,Google Ads,Retargeting,Mobile,page_view,0.0
3110,2025-02-24,Organic,Brand Awareness,Tablet,purchase,217.43
9800,2026-01-19,Direct,Retargeting,Tablet,add_to_cart,0.0
5339,2025-03-12,Facebook,Retargeting,Desktop,page_view,0.0
1499,2026-03-05,Organic,New Customers,Desktop,page_view,0.0
2587,2025-01-16,Organic,Summer Sale,Tablet,add_to_cart,0.0
1242,2026-05-04,Facebook,Brand Awareness,Mobile,add_to_cart,0.0
6475,2025-11-07,Email,Brand Awareness,Mobile,page_view,0.0
1341,2025-09-25,Organic,Summer Sale,Tablet,page_view,0.0
5601,2026-03-26,Google Ads,Retargeting,Mobile,product_view,0.0
5398,2025-04-06,Organic,Black Friday,Desktop,product_view,0.0
1794,2025-09-04,Facebook,New Customers,Tablet,add_to_cart,0.0
2991,2026-04-07,Google Ads,New Customers,Tablet,product_view,0.0
2395,2026-02-23,Email,Summer Sale,Desktop,page_view,0.0
7181,2025-02-28,Organic,New Customers,Desktop,product_view,0.0
6107,2025-02-10,Google Ads,Retargeting,Mobile,product_view,0.0
9261,2026-03-02,Facebook,Summer Sale,Mobile,page_view,0.0
5001,2025-12-14,Direct,Black Friday,Desktop,page_view,0.0
4522,2025-07-05,Google Ads,Black Friday,Desktop,page_view,0.0
2795,2025-02-22,Organic,Black Friday,Mobile,product_view,0.0
3738,2026-01-02,Email,New Customers,Tablet,product_view,0.0
2587,2026-01-05,Email,Black Friday,Desktop,product_view,0.0
7839,2025-01-19,Organic,Retargeting,Desktop,product_view,0.0
8790,2026-01-08,Google Ads,New Customers,Desktop,add_to_cart,0.0
2639,2026-01-28,Facebook,Summer Sale,Desktop,page_view,0.0
8200,2025-08-05,Google Ads,Summer Sale,Desktop,page_view,0.0
8803,2026-04-17,Facebook,Retargeting,Tablet,page_view,0.0
8010,2026-05-16,Organic,New Customers,Desktop,page_view,0.0
7254,2025-04-12,Facebook,Black Friday,Desktop,add_to_cart,0.0
7617,2025-10-18,Direct,Retargeting,Desktop,purchase,334.52
1386,2025-12-07,Email,New Customers,Desktop,add_to_cart,0.0
1038,2025-04-04,Google Ads,Black Friday,Desktop,page_view,0.0
3230,2026-05-03,Organic,Black Friday,Desktop,product_view,0.0
9477,2025-02-21,Facebook,Retargeting,Mobile,page_view,0.0
3254,2025-03-31,Direct,Summer Sale,Tablet,add_to_cart,0.0
1828,2025-03-29,Google Ads,New Customers,Mobile,product_view,0.0
7737,2025-01-15,Organic,Black Friday,Tablet,add_to_cart,0.0
3008,2025-11-10,Email,Black Friday,Mobile,add_to_cart,0.0
8914,2025-07-30,Organic,Brand Awareness,Tablet,page_view,0.0
1851,2026-04-06,Direct,Summer Sale,Mobile,purchase,145.34
5744,2025-12-06,Facebook,Black Friday,Mobile,page_view,0.0
4893,2026-03-12,Direct,Black Friday,Tablet,page_view,0.0
1593,2025-08-17,Direct,New Customers,Mobile,add_to_cart,0.0
6449,2025-10-21,Email,Summer Sale,Tablet,add_to_cart,0.0
8700,2026-03-02,Organic,Black Friday,Mobile,page_view,0.0
1964,2025-03-26,Direct,Retargeting,Mobile,page_view,0.0
7312,2025-02-23,Direct,Retargeting,Mobile,add_to_cart,0.0
5579,2025-09-16,Google Ads,Summer Sale,Mobile,page_view,0.0
8889,2025-04-19,Organic,Brand Awareness,Mobile,page_view,0.0
8050,2026-02-18,Facebook,Brand Awareness,Mobile,page_view,0.0
9065,2025-05-06,Facebook,Brand Awareness,Tablet,product_view,0.0
8235,2025-02-18,Direct,Retargeting,Tablet,product_view,0.0
3684,2025-09-14,Facebook,New Customers,Desktop,product_view,0.0
6108,2026-03-25,Email,Summer Sale,Desktop,page_view,0.0
6758,2025-07-20,Direct,New Customers,Mobile,product_view,0.0
4189,2025-06-01,Google Ads,Black Friday,Desktop,product_view,0.0
2521,2025-02-03,Facebook,Retargeting,Mobile,purchase,465.16
8751,2025-05-27,Facebook,Brand Awareness,Desktop,add_to_cart,0.0
1516,2026-02-22,Facebook,New Customers,Tablet,page_view,0.0
4800,2025-07-20,Email,Retargeting,Desktop,page_view,0.0
1346,2025-07-11,Direct,Retargeting,Desktop,product_view,0.0
9766,2025-10-18,Organic,Retargeting,Desktop,page_view,0.0
4195,2025-04-04,Google Ads,Black Friday,Tablet,purchase,244.29
3450,2025-05-17,Direct,Summer Sale,Desktop,add_to_cart,0.0
4823,2026-02-27,Email,Retargeting,Mobile,page_view,0.0
1369,2025-05-28,Email,Retargeting,Desktop,product_view,0.0
3063,2026-04-21,Direct,Retargeting,Mobile,add_to_cart,0.0
9264,2026-02-28,Organic,Summer Sale,Desktop,page_view,0.0
8546,2026-03-03,Google Ads,Black Friday,Tablet,purchase,266.3
6687,2025-03-20,Google Ads,Retargeting,Tablet,page_view,0.0
6134,2025-11-10,Email,Retargeting,Desktop,page_view,0.0
2309,2025-06-14,Facebook,New Customers,Tablet,product_view,0.0
8854,2025-12-24,Organic,New Customers,Desktop,add_to_cart,0.0
7080,2025-01-09,Email,Brand Awareness,Tablet,page_view,0.0
7919,2026-04-01,Google Ads,Retargeting,Tablet,page_view,0.0
3368,2025-02-15,Organic,New Customers,Desktop,add_to_cart,0.0
4728,2026-03-19,Facebook,Retargeting,Desktop,product_view,0.0
3255,2025-09-07,Google Ads,Retargeting,Desktop,page_view,0.0
6805,2026-03-31,Google Ads,Retargeting,Desktop,product_view,0.0
3092,2025-04-20,Direct,Brand Awareness,Tablet,add_to_cart,0.0
2283,2026-04-08,Organic,New Customers,Tablet,purchase,112.91
9666,2025-01-29,Email,New Customers,Mobile,product_view,0.0
4042,2026-04-11,Direct,Retargeting,Mobile,add_to_cart,0.0
6630,2026-05-01,Direct,Summer Sale,Tablet,product_view,0.0
8005,2025-12-14,Google Ads,Summer Sale,Tablet,page_view,0.0
2719,2025-09-20,Google Ads,Brand Awareness,Tablet,page_view,0.0
4804,2025-08-18,Email,Brand Awareness,Tablet,purchase,217.24
3919,2025-12-29,Direct,Black Friday,Tablet,product_view,0.0
8080,2025-01-08,Email,Brand Awareness,Desktop,purchase,307.15
3435,2025-07-13,Organic,Summer Sale,Mobile,product_view,0.0
9536,2025-07-13,Google Ads,Retargeting,Tablet,purchase,487.25
2668,2025-06-01,Direct,Retargeting,Mobile,add_to_cart,0.0
1735,2025-08-24,Direct,Brand Awareness,Tablet,add_to_cart,0.0
7124,2025-08-27,Email,Black Friday,Mobile,add_to_cart,0.0
4328,2025-10-16,Email,Summer Sale,Tablet,page_view,0.0
2311,2025-01-27,Organic,Summer Sale,Desktop,purchase,41.03
6813,2025-06-03,Email,Summer Sale,Tablet,page_view,0.0
6844,2026-04-20,Email,Black Friday,Tablet,purchase,194.08
5549,2025-02-26,Organic,Brand Awareness,Mobile,purchase,104.47
7190,2025-06-26,Direct,Retargeting,Desktop,add_to_cart,0.0
8112,2025-04-06,Email,Brand Awareness,Desktop,add_to_cart,0.0
7189,2025-01-23,Facebook,Summer Sale,Mobile,page_view,0.0
1732,2025-07-11,Direct,Retargeting,Tablet,add_to_cart,0.0
5221,2026-02-26,Google Ads,Summer Sale,Desktop,page_view,0.0
6321,2026-03-21,Direct,Summer Sale,Tablet,add_to_cart,0.0
9236,2026-02-07,Google Ads,Brand Awareness,Mobile,add_to_cart,0.0
6940,2026-04-18,Direct,Black Friday,Desktop,product_view,0.0
4959,2025-10-04,Organic,Black Friday,Tablet,add_to_cart,0.0
7463,2026-03-02,Facebook,Retargeting,Desktop,page_view,0.0
3652,2025-03-28,Organic,Summer Sale,Desktop,page_view,0.0
2166,2025-03-14,Facebook,Black Friday,Mobile,product_view,0.0
9751,2025-03-13,Direct,Brand Awareness,Mobile,purchase,420.57
4542,2025-07-17,Organic,Retargeting,Tablet,page_view,0.0
6351,2025-02-22,Google Ads,New Customers,Tablet,purchase,93.9
6868,2025-05-02,Organic,New Customers,Desktop,product_view,0.0
3263,2025-08-11,Organic,Black Friday,Tablet,purchase,294.03
1726,2025-03-07,Direct,Black Friday,Tablet,page_view,0.0
8306,2025-05-16,Direct,Black Friday,Desktop,purchase,117.23
9715,2025-08-17,Organic,New Customers,Mobile,page_view,0.0
3331,2025-02-09,Google Ads,Summer Sale,Desktop,add_to_cart,0.0
5670,2025-01-14,Email,Retargeting,Mobile,page_view,0.0
2315,2025-03-07,Organic,Summer Sale,Desktop,product_view,0.0
3578,2025-04-25,Google Ads,Summer Sale,Mobile,product_view,0.0
9311,2025-05-14,Direct,New Customers,Desktop,add_to_cart,0.0
8907,2025-05-20,Google Ads,Retargeting,Tablet,purchase,58.94
3514,2026-01-23,Organic,New Customers,Desktop,page_view,0.0
6888,2025-11-19,Facebook,Retargeting,Tablet,add_to_cart,0.0
5585,2025-04-25,Direct,Summer Sale,Tablet,page_view,0.0
7103,2025-11-24,Organic,Retargeting,Mobile,product_view,0.0
7171,2025-09-08,Email,New Customers,Desktop,product_view,0.0
2137,2026-02-25,Direct,Retargeting,Mobile,product_view,0.0
6787,2025-05-25,Direct,New Customers,Desktop,page_view,0.0
7654,2026-02-27,Organic,Brand Awareness,Mobile,page_view,0.0
5287,2026-01-16,Facebook,Summer Sale,Desktop,product_view,0.0
6711,2025-10-02,Organic,Black Friday,Tablet,page_view,0.0
3192,2026-04-23,Organic,New Customers,Tablet,page_view,0.0
3492,2026-02-24,Direct,Brand Awareness,Desktop,page_view,0.0
2525,2025-12-20,Email,Brand Awareness,Mobile,product_view,0.0
4367,2025-02-25,Organic,Brand Awareness,Tablet,page_view,0.0
1828,2025-12-30,Google Ads,Retargeting,Mobile,purchase,205.83
7679,2025-07-24,Google Ads,Retargeting,Desktop,add_to_cart,0.0
5628,2025-11-12,Facebook,Black Friday,Desktop,page_view,0.0
7132,2025-08-14,Direct,Brand Awareness,Tablet,product_view,0.0
3071,2025-09-24,Google Ads,Brand Awareness,Mobile,product_view,0.0
5898,2025-01-07,Email,New Customers,Desktop,add_to_cart,0.0
4580,2025-05-10,Email,Retargeting,Tablet,page_view,0.0
2463,2026-05-03,Facebook,Brand Awareness,Mobile,product_view,0.0
8737,2025-03-04,Facebook,New Customers,Desktop,page_view,0.0
3140,2026-05-15,Email,Summer Sale,Desktop,page_view,0.0
2649,2025-09-20,Facebook,Retargeting,Desktop,product_view,0.0
2523,2025-07-15,Facebook,Retargeting,Mobile,page_view,0.0
7820,2025-01-03,Direct,Brand Awareness,Tablet,product_view,0.0
5431,2025-01-02,Organic,Brand Awareness,Tablet,page_view,0.0
5531,2025-09-21,Google Ads,Brand Awareness,Desktop,page_view,0.0
9114,2026-04-08,Organic,Brand Awareness,Desktop,purchase,46.18
8170,2025-02-01,Organic,Retargeting,Mobile,page_view,0.0
1850,2025-02-18,Direct,Retargeting,Tablet,page_view,0.0
7568,2025-03-09,Facebook,Retargeting,Mobile,page_view,0.0
4863,2025-12-10,Google Ads,Retargeting,Mobile,page_view,0.0
5925,2025-10-29,Organic,Retargeting,Mobile,page_view,0.0
7896,2025-05-25,Email,New Customers,Mobile,purchase,351.36
7692,2025-05-06,Google Ads,New Customers,Desktop,page_view,0.0
8300,2025-02-16,Facebook,New Customers,Desktop,purchase,58.73
8091,2025-03-01,Organic,Summer Sale,Desktop,page_view,0.0
8518,2026-03-15,Direct,Retargeting,Desktop,product_view,0.0
2407,2025-01-02,Email,Black Friday,Desktop,page_view,0.0
3590,2025-10-28,Organic,Retargeting,Mobile,add_to_cart,0.0
1675,2025-12-28,Email,Black Friday,Mobile,page_view,0.0
1233,2025-10-21,Facebook,Brand Awareness,Desktop,product_view,0.0
8672,2025-07-19,Direct,Brand Awareness,Desktop,purchase,406.15
7018,2025-06-25,Facebook,Retargeting,Mobile,page_view,0.0
3561,2026-04-02,Facebook,New Customers,Desktop,page_view,0.0
5146,2025-12-04,Google Ads,New Customers,Mobile,page_view,0.0
8959,2025-05-04,Google Ads,Black Friday,Mobile,page_view,0.0
8879,2026-04-21,Organic,New Customers,Tablet,add_to_cart,0.0
7043,2026-05-05,Direct,New Customers,Desktop,product_view,0.0
2571,2026-05-05,Organic,Retargeting,Desktop,page_view,0.0
6515,2025-02-24,Organic,Retargeting,Desktop,page_view,0.0
7097,2025-10-05,Email,Brand Awareness,Tablet,page_view,0.0
8300,2025-08-29,Direct,Brand Awareness,Tablet,product_view,0.0
5433,2025-01-08,Organic,Brand Awareness,Tablet,add_to_cart,0.0
6173,2025-02-27,Organic,Retargeting,Mobile,purchase,486.26
5569,2026-02-08,Direct,Summer Sale,Tablet,product_view,0.0
8610,2025-03-31,Google Ads,Black Friday,Tablet,product_view,0.0
6601,2025-11-19,Organic,Summer Sale,Desktop,product_view,0.0
7327,2025-04-15,Organic,New Customers,Desktop,page_view,0.0
5075,2026-03-17,Email,Brand Awareness,Mobile,page_view,0.0
4235,2026-02-02,Organic,New Customers,Desktop,product_view,0.0
5693,2026-05-10,Direct,Brand Awareness,Desktop,add_to_cart,0.0
8428,2025-11-21,Facebook,Brand Awareness,Tablet,add_to_cart,0.0
8323,2025-03-23,Facebook,Black Friday,Desktop,page_view,0.0
4858,2025-07-08,Email,Brand Awareness,Mobile,product_view,0.0
8276,2025-06-02,Facebook,Brand Awareness,Tablet,add_to_cart,0.0
6498,2026-03-31,Facebook,New Customers,Desktop,page_view,0.0
4099,2026-02-27,Google Ads,Retargeting,Tablet,add_to_cart,0.0
9983,2025-04-25,Facebook,Retargeting,Mobile,add_to_cart,0.0
7011,2025-06-05,Email,Summer Sale,Tablet,add_to_cart,0.0
3267,2025-03-13,Organic,Brand Awareness,Desktop,add_to_cart,0.0
9939,2025-05-21,Google Ads,Black Friday,Desktop,product_view,0.0
9263,2025-06-16,Direct,Black Friday,Mobile,product_view,0.0
6534,2026-01-24,Google Ads,Retargeting,Tablet,product_view,0.0
8995,2025-05-11,Google Ads,Retargeting,Desktop,add_to_cart,0.0
4199,2025-01-13,Direct,Summer Sale,Desktop,product_view,0.0
9198,2025-03-03,Direct,Summer Sale,Tablet,product_view,0.0
5168,2026-05-01,Direct,Brand Awareness,Desktop,page_view,0.0
7403,2025-04-18,Direct,Retargeting,Mobile,purchase,238.99
6086,2025-12-31,Organic,Black Friday,Mobile,add_to_cart,0.0
7901,2025-06-02,Email,Brand Awareness,Desktop,product_view,0.0
7555,2025-08-31,Organic,Brand Awareness,Mobile,page_view,0.0
6155,2025-11-04,Facebook,Black Friday,Mobile,add_to_cart,0.0
7416,2025-02-25,Organic,Summer Sale,Tablet,page_view,0.0
3246,2026-05-07,Email,New Customers,Tablet,product_view,0.0
7420,2025-09-09,Organic,Summer Sale,Desktop,purchase,296.27
7124,2026-02-09,Facebook,Black Friday,Mobile,page_view,0.0
5516,2026-05-06,Email,New Customers,Tablet,page_view,0.0
3250,2025-06-23,Direct,Black Friday,Tablet,page_view,0.0
4640,2026-01-31,Facebook,Retargeting,Desktop,purchase,439.88
5521,2025-07-23,Google Ads,Retargeting,Mobile,add_to_cart,0.0
1736,2025-06-21,Email,Black Friday,Desktop,product_view,0.0
1569,2025-02-20,Organic,New Customers,Mobile,page_view,0.0
9422,2026-02-01,Organic,Black Friday,Desktop,add_to_cart,0.0
2778,2025-05-28,Facebook,Black Friday,Desktop,product_view,0.0
4679,2026-05-02,Organic,Brand Awareness,Tablet,add_to_cart,0.0
3048,2025-05-08,Organic,Brand Awareness,Tablet,page_view,0.0
9368,2026-05-04,Facebook,Summer Sale,Mobile,add_to_cart,0.0
3473,2026-03-08,Google Ads,Retargeting,Desktop,page_view,0.0
8722,2026-01-24,Facebook,Retargeting,Mobile,page_view,0.0
3554,2025-03-02,Facebook,Brand Awareness,Tablet,purchase,251.06
9233,2025-11-17,Google Ads,Black Friday,Desktop,product_view,0.0
9940,2025-10-25,Organic,New Customers,Tablet,add_to_cart,0.0
9019,2026-03-22,Organic,Retargeting,Tablet,page_view,0.0
9523,2025-10-15,Email,Black Friday,Desktop,page_view,0.0
8261,2025-03-15,Organic,Black Friday,Mobile,product_view,0.0
3055,2025-05-25,Organic,New Customers,Desktop,add_to_cart,0.0
1479,2025-06-11,Google Ads,Summer Sale,Tablet,product_view,0.0
6639,2025-07-03,Google Ads,Summer Sale,Mobile,page_view,0.0
4627,2025-07-19,Facebook,New Customers,Tablet,product_view,0.0
7998,2025-10-09,Google Ads,Summer Sale,Mobile,page_view,0.0
4071,2025-11-07,Organic,Black Friday,Mobile,product_view,0.0
8352,2026-01-24,Email,Retargeting,Desktop,page_view,0.0
4357,2025-11-17,Google Ads,New Customers,Tablet,product_view,0.0
8643,2025-04-26,Email,Retargeting,Desktop,page_view,0.0
4825,2025-10-21,Email,Summer Sale,Desktop,page_view,0.0
4713,2025-11-23,Google Ads,Retargeting,Mobile,page_view,0.0
2639,2025-09-17,Organic,Brand Awareness,Desktop,purchase,367.1
2963,2026-04-10,Google Ads,Summer Sale,Desktop,add_to_cart,0.0
6759,2025-09-28,Direct,Brand Awareness,Mobile,add_to_cart,0.0
9643,2025-03-05,Facebook,Brand Awareness,Mobile,add_to_cart,0.0
9933,2025-05-07,Direct,Brand Awareness,Tablet,purchase,416.2
9461,2025-07-20,Email,Black Friday,Tablet,product_view,0.0
7603,2025-06-05,Direct,New Customers,Mobile,add_to_cart,0.0
4267,2025-06-13,Facebook,Retargeting,Tablet,page_view,0.0
6372,2025-05-29,Email,Retargeting,Tablet,add_to_cart,0.0
7061,2026-04-14,Direct,Brand Awareness,Mobile,page_view,0.0
1875,2025-07-13,Google Ads,Summer Sale,Tablet,product_view,0.0
1435,2025-07-17,Organic,Summer Sale,Tablet,purchase,490.29
2520,2025-12-25,Email,New Customers,Mobile,purchase,447.48
3818,2026-02-25,Google Ads,New Customers,Desktop,page_view,0.0
4186,2025-05-04,Direct,Summer Sale,Desktop,purchase,419.7
1152,2025-09-18,Direct,Summer Sale,Mobile,purchase,80.66
2019,2025-06-20,Organic,Summer Sale,Desktop,add_to_cart,0.0
8906,2025-03-19,Google Ads,Black Friday,Mobile,purchase,265.37
4200,2025-02-23,Email,Black Friday,Desktop,product_view,0.0
7341,2025-06-10,Organic,Summer Sale,Mobile,product_view,0.0
9218,2026-01-14,Facebook,Brand Awareness,Mobile,page_view,0.0
4320,2025-01-05,Facebook,Brand Awareness,Tablet,page_view,0.0
2399,2025-12-16,Google Ads,New Customers,Tablet,purchase,45.14
9562,2026-04-16,Facebook,New Customers,Tablet,page_view,0.0
7565,2025-06-29,Email,New Customers,Tablet,page_view,0.0
1785,2026-04-23,Email,Black Friday,Tablet,add_to_cart,0.0
4479,2026-03-24,Direct,Black Friday,Mobile,product_view,0.0
4015,2025-07-19,Facebook,Retargeting,Tablet,page_view,0.0
9096,2025-11-03,Direct,Black Friday,Desktop,product_view,0.0
2119,2025-01-16,Google Ads,Summer Sale,Tablet,add_to_cart,0.0
3861,2025-04-27,Direct,Brand Awareness,Desktop,add_to_cart,0.0
4870,2025-07-02,Google Ads,Retargeting,Desktop,page_view,0.0
2846,2025-12-14,Direct,Brand Awareness,Desktop,page_view,0.0
8945,2025-08-16,Google Ads,Summer Sale,Mobile,page_view,0.0
9655,2026-05-01,Google Ads,Retargeting,Tablet,add_to_cart,0.0
7339,2025-11-22,Direct,Summer Sale,Desktop,page_view,0.0
6606,2025-09-09,Email,Summer Sale,Mobile,add_to_cart,0.0
7033,2026-04-10,Facebook,Retargeting,Desktop,page_view,0.0
4084,2026-01-01,Organic,Summer Sale,Tablet,product_view,0.0
8913,2025-06-16,Direct,Black Friday,Desktop,product_view,0.0
3599,2026-03-25,Facebook,Brand Awareness,Mobile,page_view,0.0
1046,2025-12-29,Email,Summer Sale,Desktop,add_to_cart,0.0
8952,2025-12-05,Email,Brand Awareness,Desktop,page_view,0.0
3452,2026-03-22,Email,Summer Sale,Mobile,add_to_cart,0.0
8195,2025-08-13,Email,Summer Sale,Tablet,page_view,0.0
8499,2025-07-07,Google Ads,New Customers,Mobile,page_view,0.0
3141,2025-11-01,Direct,Black Friday,Mobile,add_to_cart,0.0
5506,2026-02-06,Google Ads,Retargeting,Mobile,purchase,374.18
7522,2026-03-11,Email,Retargeting,Mobile,page_view,0.0
5390,2025-10-28,Organic,Retargeting,Tablet,add_to_cart,0.0
4256,2025-10-19,Google Ads,New Customers,Mobile,purchase,253.39
3407,2026-05-05,Organic,Summer Sale,Mobile,page_view,0.0
9073,2026-03-26,Facebook,Black Friday,Desktop,product_view,0.0
6327,2025-02-21,Organic,New Customers,Tablet,product_view,0.0
1513,2025-05-25,Facebook,Black Friday,Mobile,product_view,0.0
3074,2025-04-28,Email,New Customers,Mobile,purchase,322.92
6219,2025-02-06,Google Ads,Black Friday,Tablet,page_view,0.0
3745,2025-03-22,Organic,Summer Sale,Mobile,page_view,0.0
8699,2025-09-27,Organic,Retargeting,Tablet,page_view,0.0
2838,2025-09-04,Google Ads,Summer Sale,Mobile,add_to_cart,0.0
5074,2025-07-24,Email,Brand Awareness,Tablet,product_view,0.0
3485,2026-03-12,Facebook,New Customers,Tablet,page_view,0.0
7930,2026-01-31,Google Ads,Brand Awareness,Desktop,add_to_cart,0.0
1578,2025-11-14,Organic,Brand Awareness,Mobile,page_view,0.0
5299,2025-07-21,Email,Black Friday,Desktop,page_view,0.0
9803,2025-11-15,Organic,Retargeting,Desktop,purchase,395.6
7122,2025-06-07,Organic,New Customers,Desktop,add_to_cart,0.0
8105,2026-04-03,Email,Summer Sale,Mobile,page_view,0.0
8878,2025-11-23,Facebook,Brand Awareness,Mobile,page_view,0.0
3060,2025-03-28,Direct,Black Friday,Tablet,add_to_cart,0.0
3177,2025-08-27,Google Ads,New Customers,Mobile,product_view,0.0
2504,2025-09-13,Organic,Summer Sale,Desktop,product_view,0.0
3406,2026-04-16,Organic,Summer Sale,Desktop,purchase,56.46
1575,2025-08-19,Facebook,Black Friday,Mobile,page_view,0.0
1277,2026-03-16,Organic,Brand Awareness,Mobile,page_view,0.0
2836,2026-01-28,Google Ads,Black Friday,Tablet,product_view,0.0
1075,2025-01-14,Google Ads,Brand Awareness,Desktop,product_view,0.0
7776,2025-10-20,Direct,Black Friday,Desktop,product_view,0.0
5120,2026-02-28,Direct,Black Friday,Mobile,product_view,0.0
3667,2025-05-15,Organic,Brand Awareness,Desktop,product_view,0.0
1491,2025-06-17,Organic,Retargeting,Tablet,product_view,0.0
7639,2025-12-18,Facebook,Retargeting,Tablet,page_view,0.0
5710,2025-06-09,Organic,Retargeting,Mobile,product_view,0.0
